sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,activation_information,bid,cbid,code,color,computer_manufacturers,contrast_ratio,cost,country_of_manufacture,country_orgin,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery,delivery_included,description,dimension,em_deal,em_featured,em_hot,em_label_bestseller,em_label_new,em_label_saleoff,enable_googlecheckout,finish,gallery,gender,gift_message_available,harddrive_speed,hardrive,has_options,height,image,image_label,in_depth,length,manufacturer,max_resolution,media_gallery,megapixels,memory,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,offer_type,options_container,page_layout,price,processor,qty_in_pack,ram_size,required_options,response_time,room,sales_notes,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,type_prefix,updated_at,url_key,url_path,vendor_code,visibility,weight,width,yml_export,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
514104216,,Default,simple,,Root Catalog,base,,,,4250183799680,,,,,,,,2014-02-27 21:53:32,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,,/c/f/cfd3a1b4a1efebb31420775b7be9bc2b.jpg,,,,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Aton Q Plus Stopm,,,vendor.model,Блок после информационной колонки,,10000.0000,,,,0,,,,,,,,,,/c/f/cfd3a1b4a1efebb31420775b7be9bc2b.jpg,,,,,1,2,/c/f/cfd3a1b4a1efebb31420775b7be9bc2b.jpg,,,2014-03-29 18:39:37,aton-q-plus-stopm,aton-q-plus-stopm-1401.html,,4,,,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/c/f/cfd3a1b4a1efebb31420775b7be9bc2b.jpg,,1,0
,,Default,simple,,Root Catalog,base,,,,4250183730768,,,,,,,,2014-02-27 21:54:43,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.7,/e/1/e174154eeb7cf6700679d0b144bc057b.jpg,,,0.56,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Aton 3S Autumn Gold,,,vendor.model,Блок после информационной колонки,,7800.0000,,2,,0,,,,,,,,,,/e/1/e174154eeb7cf6700679d0b144bc057b.jpg,,,,,1,2,/e/1/e174154eeb7cf6700679d0b144bc057b.jpg,,,2014-03-29 18:38:15,aton-3s-autumn-gold,aton-3s-autumn-gold-1416.html,,4,12.2000,0.45,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/e/1/e174154eeb7cf6700679d0b144bc057b.jpg,,1,0
514104204,,Default,simple,Автокресла/Группа 0+ (0-13кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183730645,,,,,,,,2014-02-27 21:54:48,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.7,/1/d/1d2a3bd07699118f9804b6ce5753b6a3.jpg,,,0.56,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Aton 3S Black River,,,vendor.model,Блок после информационной колонки,,7800.0000,,2,,0,,,,,,,,,,/1/d/1d2a3bd07699118f9804b6ce5753b6a3.jpg,,,,,1,2,/1/d/1d2a3bd07699118f9804b6ce5753b6a3.jpg,,,2014-03-29 18:36:39,aton-3s-black-river,aton-3s-black-river-1417.html,,4,12.2000,0.45,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/d/1d2a3bd07699118f9804b6ce5753b6a3.jpg,,1,0
514104206,,Default,simple,Автокресла/Группа 0+ (0-13кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183730669,,,,,,,,2014-02-27 21:54:56,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.7,/9/5/95d4587aa377c6d83e284c89d296be2f.jpg,,,0.56,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Aton 3S Ocean,,,vendor.model,Блок после информационной колонки,,7800.0000,,2,,0,,,,,,,,,,/9/5/95d4587aa377c6d83e284c89d296be2f.jpg,,,,,1,2,/9/5/95d4587aa377c6d83e284c89d296be2f.jpg,,,2014-03-29 18:35:35,aton-3s-ocean,aton-3s-ocean-1418.html,,4,12.2000,0.45,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/9/5/95d4587aa377c6d83e284c89d296be2f.jpg,,1,0
514104212,,Default,simple,Автокресла/Группа 0+ (0-13кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183730720,,,,,,,,2014-02-27 21:55:02,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.7,/d/a/daab18b3e25250fdc28e581701cd8c3f.jpg,,,0.56,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Aton 3S Strawberry,,,vendor.model,Блок после информационной колонки,,7800.0000,,2,,0,,,,,,,,,,/d/a/daab18b3e25250fdc28e581701cd8c3f.jpg,,,,,1,2,/d/a/daab18b3e25250fdc28e581701cd8c3f.jpg,,,2014-03-29 18:34:30,aton-3s-strawberry,aton-3s-strawberry-1419.html,,4,12.2000,0.45,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/d/a/daab18b3e25250fdc28e581701cd8c3f.jpg,,1,0
514115001,,Default,simple,Автокресла/Группа 0+ (0-13кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183794630,,,,,,,,2014-02-27 21:57:10,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.65,no_selection,,,0.58,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Solution X2 Mahagony,,,vendor.model,Блок после информационной колонки,,6700.0000,,2,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-29 18:33:18,solution-x2-mahagony,solution-x2-mahagony.html,,4,13.4000,0.49,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
514115011,,Default,simple,Автокресла/Группа 2/3 (15-36кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183794739,,,,,,,,2014-02-27 21:57:24,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.65,no_selection,,,0.58,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Solution X2 Strawberry,,,vendor.model,Блок после информационной колонки,,6700.0000,,2,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-29 18:32:42,solution-x2-strawberry,solution-x2-strawberry.html,,4,13.4000,0.49,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
514202006,,Default,simple,Автокресла/Группа 2/3 (15-36кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183795934,,,,,,,,2014-02-27 22:00:30,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.28,/b/c/bc4def44a704d4ecff9dd3ed3a815b99.jpg,,,0.94,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Onyx Lollipop 2014,,,vendor.model,Блок после информационной колонки,,9500.0000,,1,,0,,,,,,,,,,/b/c/bc4def44a704d4ecff9dd3ed3a815b99.jpg,,,,,1,2,/b/c/bc4def44a704d4ecff9dd3ed3a815b99.jpg,,,2014-04-01 14:31:01,onyx-lollipop-2014,onyx-lollipop-2014.html,,4,10.1000,0.28,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/b/c/bc4def44a704d4ecff9dd3ed3a815b99.jpg,,1,0
514202008,,Default,simple,Коляски,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183795958,,,,,,,,2014-02-27 22:00:36,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.28,/f/1/f1abb913fd66a7869e6cefc0dcdd6df8.jpg,,,0.94,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Onyx Ocean 2014,,,vendor.model,Блок после информационной колонки,,9500.0000,,1,,0,,,,,,,,,,/f/1/f1abb913fd66a7869e6cefc0dcdd6df8.jpg,,,,,1,2,/f/1/f1abb913fd66a7869e6cefc0dcdd6df8.jpg,,,2014-04-01 14:29:23,onyx-ocean-2014,onyx-ocean-2014.html,,4,10.1000,0.28,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/1/f1abb913fd66a7869e6cefc0dcdd6df8.jpg,,1,0
514202010,,Default,simple,Коляски,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183795972,,,,,,,,2014-02-27 22:00:41,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.28,/f/5/f51bcdac0e47fad787a3b6a9e276d8f0.jpg,,,0.94,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Onyx Oyster 2014,,,vendor.model,Блок после информационной колонки,,9500.0000,,1,,0,,,,,,,,,,/f/5/f51bcdac0e47fad787a3b6a9e276d8f0.jpg,,,,,1,2,/f/5/f51bcdac0e47fad787a3b6a9e276d8f0.jpg,,,2014-04-01 14:26:21,onyx-oyster-2014,onyx-oyster-2014.html,,4,10.1000,0.28,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/5/f51bcdac0e47fad787a3b6a9e276d8f0.jpg,,1,0
514204006,,Default,simple,Коляски,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183796085,,,,,,,,2014-02-27 22:01:14,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.28,/f/6/f6910e91d19d3e0cfcedabe5a3d89a9b.jpg,,,0.95,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Topaz Lollipop 2014,,,vendor.model,Блок после информационной колонки,,11000.0000,,1,,0,,,,,,,,,,/f/6/f6910e91d19d3e0cfcedabe5a3d89a9b.jpg,,,,,1,2,/f/6/f6910e91d19d3e0cfcedabe5a3d89a9b.jpg,,,2014-04-08 17:55:22,topaz-lollipop-2014,topaz-lollipop-2014.html,,4,10.6000,0.28,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/6/f6910e91d19d3e0cfcedabe5a3d89a9b.jpg,,1,0
,,Default,simple,Коляски,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514204008,,Default,simple,Коляски/Прогулочные ,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183796108,,,,,,,,2014-02-27 22:01:19,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.28,/1/c/1cb1015f0f083e77c1024b89f34f86ad.jpg,,,0.95,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Topaz Ocean 2014,,,vendor.model,Блок после информационной колонки,,11000.0000,,1,,0,,,,,,,,,,/1/c/1cb1015f0f083e77c1024b89f34f86ad.jpg,,,,,1,2,/1/c/1cb1015f0f083e77c1024b89f34f86ad.jpg,,,2014-04-08 17:56:00,topaz-ocean-2014,topaz-ocean-2014.html,,4,10.6000,0.28,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/c/1cb1015f0f083e77c1024b89f34f86ad.jpg,,1,0
,,Default,simple,Коляски,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514204010,,Default,simple,Коляски/Прогулочные ,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,4250183796122,,,,,,,,2014-02-27 22:01:24,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.28,/5/d/5dd64fe82d2b3c5af87f8387a086b8f2.jpg,,,0.95,Cybex,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Topaz Oyster 2014,,,vendor.model,Блок после информационной колонки,,11000.0000,,1,,0,,,,,,,,,,/5/d/5dd64fe82d2b3c5af87f8387a086b8f2.jpg,,,,,1,2,/5/d/5dd64fe82d2b3c5af87f8387a086b8f2.jpg,,,2014-04-08 17:57:01,topaz-oyster-2014,topaz-oyster-2014.html,,4,10.6000,0.28,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/5/d/5dd64fe82d2b3c5af87f8387a086b8f2.jpg,,1,0
,,Default,simple,Коляски,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79017880,,Default,simple,Коляски/Прогулочные ,Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930085966,,,,,,,,2014-02-27 22:02:17,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,,/6/8/685b78d1a3500450ff7b93188452e4ce.jpg,,,,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,2wayPearl Classic,,,vendor.model,Блок после информационной колонки,,14640.0000,,,,0,,,,,,,,,,/6/8/685b78d1a3500450ff7b93188452e4ce.jpg,,,,,1,2,/6/8/685b78d1a3500450ff7b93188452e4ce.jpg,,,2014-03-29 18:26:34,2waypearl-classic,2waypearl-classic.html,,4,,,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/6/8/685b78d1a3500450ff7b93188452e4ce.jpg,,1,0
79015310,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930087250,,,,,,,,2014-02-27 22:02:20,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,,/a/8/a893bbe3da05a8f70c51a8cf847d22d0.jpg,,,,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,2wayPearl Confetti,,,vendor.model,Блок после информационной колонки,,14640.0000,,,,0,,,,,,,,,,/a/8/a893bbe3da05a8f70c51a8cf847d22d0.jpg,,,,,1,2,/a/8/a893bbe3da05a8f70c51a8cf847d22d0.jpg,,,2014-03-29 18:25:48,2waypearl-confetti,2waypearl-confetti.html,,4,,,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/8/a893bbe3da05a8f70c51a8cf847d22d0.jpg,,1,0
79018220,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930087274,,,,,,,,2014-02-27 22:02:23,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,,no_selection,,,,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,2wayPearl Modern Black,,,vendor.model,Блок после информационной колонки,,14640.0000,,,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-29 18:25:08,2waypearl-modern-black,2waypearl-modern-black.html,,4,,,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
79018140,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930086017,,,,,,,,2014-02-27 22:02:28,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,,/e/8/e86ad89a4489b760ac6cf1314fec853d.jpg,,,,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,2wayPearl Rasberi red,,,vendor.model,Блок после информационной колонки,,14640.0000,,,,0,,,,,,,,,,/e/8/e86ad89a4489b760ac6cf1314fec853d.jpg,,,,,1,2,/e/8/e86ad89a4489b760ac6cf1314fec853d.jpg,,,2014-03-29 18:24:24,2waypearl-rasberi-red,2waypearl-rasberi-red.html,,4,,,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/e/8/e86ad89a4489b760ac6cf1314fec853d.jpg,,1,0
79015350,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930087267,,,,,,,,2014-02-27 22:02:31,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,,/f/3/f309951b61a186819619ebd7e15985cd.jpg,,,,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,2wayPearl Walnut Brown,,,vendor.model,Блок после информационной колонки,,14640.0000,,,,0,,,,,,,,,,/f/3/f309951b61a186819619ebd7e15985cd.jpg,,,,,1,2,/f/3/f309951b61a186819619ebd7e15985cd.jpg,,,2014-03-29 18:22:05,2waypearl-walnut-brown,2waypearl-walnut-brown.html,,4,,,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/3/f309951b61a186819619ebd7e15985cd.jpg,,1,0
86085317,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,3220660170036,,,,,,,,2014-02-27 22:02:36,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.66,/7/b/7bded8aca3186e388ae3e0a5a608b8d3.jpg,,,0.56,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Axiss Confetti,,,vendor.model,Блок после информационной колонки,,14200.0000,,,,0,,,,,,,,,,/7/b/7bded8aca3186e388ae3e0a5a608b8d3.jpg,,,,,1,2,/7/b/7bded8aca3186e388ae3e0a5a608b8d3.jpg,,,2014-03-29 18:21:17,axiss-confetti,axiss-confetti-1433.html,,1,,0.44,0,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/7/b/7bded8aca3186e388ae3e0a5a608b8d3.jpg,,1,0
61773630,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930081388,,,,,,,,2014-02-27 22:03:09,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.51,no_selection,,,0.73,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Cabrio Fix Crossed Lines,,,vendor.model,Блок после информационной колонки,,8920.0000,,2,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-29 18:20:16,cabrio-fix-crossed-lines,cabrio-fix-crossed-lines.html,,4,9.0000,0.52,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
63418140,,Default,simple,Автокресла/Группа 0+ (0-13кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930085669,,,,,,,,2014-02-27 22:05:25,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.68,no_selection,,,0.67,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Pearl Rasberi red,,,vendor.model,Блок после информационной колонки,,12890.0000,,2,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-29 18:19:29,pearl-rasberi-red,pearl-rasberi-red.html,,4,13.0000,0.47,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
63077320,,Default,simple,Автокресла/Группа 1 (9-18кг),Root Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Default,simple,,Root Catalog,base,,,,8712930081302,,,,,,,,2014-02-27 22:06:05,,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,0.52,no_selection,,,0.73,Maxi-Cosi,,,,,,,,,,,Использовать настройки конфигурации,Использовать настройки конфигурации,Pebble Graphic Crystal,,,vendor.model,Блок после информационной колонки,,11220.0000,,2,,0,,,,,,,,,,no_selection,,,,,1,2,no_selection,,,2014-03-29 18:18:20,pebble-graphic-crystal,pebble-graphic-crystal.html,,4,9.8000,0.46,0,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
